id|name|complexity|services|accreditationCode|departmentName|municipalityName|lat|lng|municipalityId|departmentId
818000989|Diagnosticar Sede Clínica|1|cx general, cx ginecológica, cx otorrinolaringología, cx vascular, cx angiológica, cx urológica|2700100042|Chocó|Quibdó|5.687948784|-76.65804264|27001|27
891600091|Caja de Compensación Familiar del Choco|2|cx general, cx ginecológica, cx ortopédica, cx oftalmológica, cx urológica|2700100071|Chocó|Quibdó|5.694451776|-76.65921433|27001|27
800232788|Clínica Vida I.P.S. S.A.S.|0|cx otorrinolaringología, cx dermatológica, cx urológica, cx ortopédica, cx otras cxs, cx ginecológica, cx general|2700100093|Chocó|Quibdó|5.694277425|-76.6592569|27001|27
900234000|Citara Oral And Maxillofacial Center S.A.S.|2|cx oral, cx maxilofacial|2700100389|Chocó|Quibdó|5.6897136|-76.65648052|27001|27
900520293|Fundación Unionvida Quibdó|2|cx ortopédica, cx dermatológica, cx urológica, cx ginecológica, cx general|2700100770|Chocó|Quibdó|5.691627057|-76.66127229|27001|27
900848941|Unidad Médica Integral San Rafael|2|cx vascular, cx angiológica, cx ortopédica, cx plástica, cx estética, cx urológica, cx general|2700101059|Chocó|Quibdó|5.69427939|-76.65849782|27001|27
901035250|Fundación Santa Sofia de Asís|0|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringológica, cx vascular, cx angiológica, cx urológica, cx dermatológica|2700101140|Chocó|Quibdó|5.690557408|-76.66046029|27001|27
901053894|Oral & Maxillofacial Center Care S.A.S.|2|servicios: cx maxilofacial|2700101147|Chocó|Quibdó|5.690514704|-76.65638333|27001|27
901108114|Nueva Empresa Social del Estado Hospital departamental San Francisco de Asís|2|cx urológica, cx dermatológica, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx otorrinolaringológica, cx general|2700101169|Chocó|Quibdó|5.695762673|-76.66099598|27001|27
812005522|Fundación Amigos de La Salud|1|neurocirugía, cx gastrointestinal, cx urológica, cx plástica, cx estética, cx pediátrica, cx oncológica, cx otorrinolaringológica, cx oftalmológica, cx vascular, cx angiológica, cx cardiovascular, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|2300100116|Córdoba|Montería|8.886789629|-75.90083476|23001|23
812004479|Umbral Oncológicos S.A.S.|0|cx ortopédica|2300100159|Córdoba|Montería|8.750152911|-75.88057548|23001|23
800074112|Clínica Zayma|1|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringológica, cx pediátrica, cx cardiovascular, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx neurocirugía|2300100297|Córdoba|Montería|8.754320792|-75.88384124|23001|23
812000924|Ambulatorios Limitada|2|cx gastrointestinal, cx dermatológica, cx mama, cx tumores tejidos blandos, cx mano, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oral, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|2300100363|Córdoba|Montería|8.754665158|-75.88450773|23001|23
891079999|E.S.E. Hospital San Jerónimo de Montería|1|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringológica, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx neurocirugía, cx urológica|2300100482|Córdoba|Montería|8.747748069|-75.88075718|23001|23
812004935|Clínica Materno Infantil Casa del Niño Sede Principal|2|cx tórax, cx cabeza, cx cuello, cx neurocirugía, cx urológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringológica, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx vascular, cx angiológica, cx gastrointestinal|2300100487|Córdoba|Montería|8.761228799|-75.87849011|23001|23
891001122|Clínica Montería S.A.|1|otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx gastrointestinal, cx neurocirugía, cx pediátrica, cx oral, cx otorrinolaringológica, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|2300100542|Córdoba|Montería|8.771803687|-75.86776835|23001|23
800215019|Sociedad Cordobesa de Cirugía Vascular S.A.S.|2|cx tórax, cx vascular, cx angiológica, cx general, cx cardiovascular, cx neurocirugía, cx urológica|2300100691|Córdoba|Montería|8.751844194|-75.88386634|23001|23
800250634|Medicina Integral S.A.|2|cx oftalmológica, cx mama, cx tumores tejidos blandos, cx maxilofacial, cx mano, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringológica, cx ortopédica, cx ginecológica, cx general|2300100924|Córdoba|Montería|8.960435758|-75.89482833|23001|23
812005130|Clínica de Traumas Y Fracturas Ulises Herrera Sánchez Especialista Asociados|2|cx general, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringológica, cx oral, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx mano, cx neurocirugía|2300100934|Córdoba|Montería|8.749662296|-75.88010844|23001|23
812007194|Oncomedica S.A.|1|cx urológica, cx endovascular neurológica, cx mama, cx tumores tejidos blandos, cx dermatológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oral, cx oncológica, cx otras cxs, cx otorrinolaringológica, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cardiovascular, cx cabeza, cx cuello, cx neurocirugía, cx mano, cx gastrointestinal, cx tórax|2300100949|Córdoba|Montería|8.782143398|-75.86051324|23001|23
900082202|Clínica Central O.H.L. Ltda.|2|cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx otorrinolaringológica, cx neurocirugía, cx oftalmológica, cx ortopédica, cx general, cx ginecológica, cx maxilofacial|2300101090|Córdoba|Montería|8.756039306|-75.88354128|23001|23
900005955|Clínica La Esperanza Montería|1|cx oftalmológica, cx general, cx ginecológica, cx maxilofacial, cx oral, cx ortopédica, cx otorrinolaringológica, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx neurocirugía, cx otras cxs, cx mano, cx mama, cx tumores tejidos blandos, cx tórax, cx gastrointestinal|2300101098|Córdoba|Montería|8.745529507|-75.89163624|23001|23
812005831|Ortosalud IPS|2|cx oral, cx maxilofacial|2300101139|Córdoba|Montería|8.840239448|-75.88260082|23001|23
900192459|Promosalud Sede Quirúrgica|2|cx mama, cx tumores tejidos blandos, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringológica, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx dermatológica, cx gastrointestinal, cx neurocirugía|2300101227|Córdoba|Montería|8.754173945|-75.88321907|23001|23
900193988|Uroclínica de Córdoba S.A.S.|2|cx general, cx ortopédica, cx otras cxs, cx ginecológica, cx urológica, cx mano|2300101243|Córdoba|Montería|8.750956587|-75.88193551|23001|23
900540156|Fundación Clínica del Rio|1|cx mama, cx tumores tejidos blandos, cx neurocirugía, cx otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx gastrointestinal, cx pediátrica, cx otorrinolaringológica, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|2300101580|Córdoba|Montería|8.751538269|-75.88634388|23001|23
900842629|Clínica Gestar Salud IPS|0|neurocirugía, cx gastrointestinal, cx dermatológica, cx mama, cx tumores tejidos blandos, cx mano, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oral, cx otorrinolaringológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx cardiovascular, cx general, cx otras cxs|2300101803|Córdoba|Montería|8.753655639|-75.88586855|23001|23
900740827|Clínica Cumi S.A.S.|2|neurocirugía, cx gastrointestinal, cx dermatológica, cx mama, cx tumores tejidos blandos, cx mano, cx otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oral, cx otorrinolaringológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx tórax, cx cabeza, cx cuello, cx cardiovascular|2300102029|Córdoba|Montería|8.759837781|-75.87018162|23001|23
901129333|Clínica San Sebastián IPS|2|cx tórax, cx cardiovascular, cx neurocirugía, cx urológica, cx otorrinolaringológica, cx vascular, cx angiológica, cx ginecológica, cx general, cx ortopédica, cx maxilofacial, cx plástica, cx estética, cx pediátrica, cx oncológica, cx oftalmológica, cx cabeza, cx cuello, cx oral, cx endovascular neurológica, cx gastrointestinal|2300102049|Córdoba|Montería|8.75810076|-75.88017849|23001|23
901085352|Instituto Médico de Alta Tecnología S.A.S.|0|cx oncológica pediátrica, cx otras cxs, cx oncológica, cx neurocirugía, cx tórax, cx otorrinolaringológica, cx cardiovascular, cx cabeza, cx cuello, cx ginecológica, cx mama, cx tumores tejidos blandos, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx ortopédica, cx general, cx gastrointestinal, cx maxilofacial|2300102131|Córdoba|Montería|8.752412074|-75.88708464|23001|23
901168777|Sinu Trauma|0|cx ortopédica|2300102289|Córdoba|Montería|8.746781361|-75.87698344|23001|23
901597483|Unidad Médica Integral Emauss IPS S.A.S.|0|cx general, cx ginecológica, cx ortopédica, cx pediátrica|2300102392|Córdoba|Montería|8.75213811|-75.88063295|23001|23
891080015|Empresa Social del Estado Hospital Sandiego de Cereté|2|cx general, cx ginecológica, cx ortopédica, cx pediátrica, cx urológica|2316200705|Córdoba|Cereté|8.879143609|-75.79575694|23162|23
812002958|Clínica La Trinidad IPS Ltda.|2|cx otorrinolaringología, cx oral, cx pediátrica, cx plástica, cx estética, cx neurocirugía, cx maxilofacial, cx urológica, cx oftalmológica, cx ortopédica, cx ginecológica, cx general|2341700248|Córdoba|Lorica|9.22748368|-75.82001753|23417|23
800204153|E.S.E. Hospital San Vicente de Paul de Lorica|2|cx oftalmológica, cx otorrinolaringología, cx urológica, cx pediátrica, cx ortopédica, cx ginecológica, cx general|2341700750|Córdoba|Lorica|9.238625242|-75.81223334|23417|23
901043802|Clínica Integral de Fracturas Lomas Verdes|2|cx general, cx maxilofacial, cx ortopédica, cx plástica, cx estética, cx mano, cx neurocirugía|2341702144|Córdoba|Lorica|9.245593179|-75.81295964|23417|23
812005644|Clínica Regional del San Jorge I.P.S. Sa|2|cx vascular, cx angiológica, cx general, cx mama, cx tumores tejidos blandos, cx plástica, cx estética, cx ginecológica, cx ortopédica, cx pediátrica|2346600895|Córdoba|Montelíbano|7.985579596|-75.42233992|23466|23
901660905|IPS San Miguel|0|neurocirugía, cx maxilofacial, cx ortopédica, cx general|2346602504|Córdoba|Montelíbano|7.980626024|-75.41728961|23466|23
830507245|Clínica Jerusalén|2|cx otorrinolaringología, cx urológica, cx ortopédica, cx general, cx ginecológica|2355501092|Córdoba|Planeta Rica|8.408464043|-75.58509091|23555|23
812000527|Clínica Sahagún IPS S.A.S.|2|cx general, cx ginecológica, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx pediátrica, cx urológica|2366000173|Córdoba|Sahagún|8.948495851|-75.44677644|23660|23
812003851|E.S.E. Hospital San Juan de Sahagún|1|cx urológica, cx general, cx ginecológica, cx ortopédica, cx otorrinolaringología|2366000232|Córdoba|Sahagún|8.955596049|-75.45066694|23660|23
901639560|IPS Meditraumas del Sinú S.A.S.|0|cx general, cx maxilofacial|2367002422|Córdoba|San Andrés de Sotavento|9.187691724|-75.55713812|23670|23
890680031|E.S.E. Hospital San Antonio de Arbeláez|2|cx general, cx oftalmológica|2505300023|Cundinamarca|Arbeláez|4.272561477|-74.41677569|25053|25
900218628|Centro Médico San Luis Clínica Quirúrgica S.A.S.|2|cx urológica, cx otorrinolaringología, cx general, cx ginecológica, cx ortopédica, cx neurocirugía, cx mano, cx plástica, cx estética, cx maxilofacial|2512602169|Cundinamarca|Cajicá|4.915759081|-74.02552868|25126|25
832001411|Empresa Social del Estado Hospital San Rafael de Cáqueza|2|neurocirugía, cx plástica, cx estética, cx gastrointestinal, cx dermatológica, cx urológica, cx oral, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología|2515100016|Cundinamarca|Cáqueza|4.406220037|-73.94912136|25151|25
899999156|E.S.E. Hospital San Antonio de Chía - (251750002001)|2|cx general, cx ginecológica, cx ortopédica, cx otorrinolaringología, cx urológica|2517500020|Cundinamarca|Chía|4.858338135|-74.06037159|25175|25
832003167|Clínica Universidad de La Sabana|1|neurocirugía, cx gastrointestinal, cx tórax, cx mano, cx otras cxs, cx urológica, cx plástica, cx estética, cx otorrinolaringología, cx oftalmológica, cx general, cx ginecológica, cx maxilofacial, cx ortopédica|2517500059|Cundinamarca|Chía|4.856561168|-74.03048804|25175|25
800200789|Clínica Chía S.A.S.|2|cx general, cx ginecológica, cx ortopédica, cx neurocirugía, cx otorrinolaringología, cx plástica, cx estética|2517500132|Cundinamarca|Chía|4.885240761|-74.06873611|25175|25
900817788|Clínica de Marly Jorge Cavelier Gaviria S.A.S.|2|cx otorrinolaringología, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx mano, cx mama, cx tumores tejidos blandos, cx gastrointestinal, cx maxilofacial, cx general, cx ginecológica, cx ortopédica, cx oftalmológica|2517503243|Cundinamarca|Chía|4.875040961|-74.03667045|25175|25
860024766|Hospital San Martin de Porres de Chocontá- Empresa Social del Estado Región de Salud Centro Oriente Almeidas|2|cx general, cx ginecológica, cx ortopédica, cx oftalmológica|2518300025|Cundinamarca|Chocontá|5.14629094|-73.68291962|25183|25
899999151|Empresa Social del Estado Hospital San Rafael de Facatativá|1|neurocirugía, cx dermatológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|2526900049|Cundinamarca|Facatativá|4.806593295|-74.34991292|25269|25
900529056|Medifaca IPS S.A.S.|1|neurocirugía, cx urológica, cx ortopédica, cx general, cx cardiovascular, cx vascular, cx angiológica, cx gastrointestinal, cx maxilofacial|2526902697|Cundinamarca|Facatativá|4.819928291|-74.35760615|25269|25
860007336|Clínica Colsubsidio Girardot|2|neurocirugía, cx urológica, cx plástica, cx estética, cx otorrinolaringología, cx vascular, cx angiológica, cx ortopédica, cx ginecológica, cx general|2530700208|Cundinamarca|Girardot|4.296640342|-74.80363918|25307|25
900750333|Empresa Social del Estado del Orden departamental Hospital Nuestra Señora de Las Mercedes del Municipio de Funza|2|cx dermatológica, cx urológica, cx oftalmológica, cx ortopédica, cx ginecológica, cx general, cx otorrinolaringología|2528602522|Cundinamarca|Funza|4.712423868|-74.21295158|25286|25
890680025|Empresa Social del Estado Hospital San Rafael de Fusagasugá|2|neurocirugía, cx dermatológica, cx urológica, cx plástica, cx estética, cx oral, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|2529000036|Cundinamarca|Fusagasugá|4.333819852|-74.37124435|25290|25
800174851|Sociedad Médico-Quirúrgica Nuestra Señora de Belén de Fusagasugá S.A.S.|2|cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx ginecológica, cx general, cx plástica, cx estética, cx urológica, cx dermatológica, cx maxilofacial|2529000114|Cundinamarca|Fusagasugá|4.336442151|-74.36635669|25290|25
900013381|Sociedad Médica de Especialistas Diagnostico e Imagenología Medsalud S.A.S.|2|cx otorrinolaringología, cx oral, cx gastrointestinal, cx dermatológica, cx urológica, cx vascular, cx angiológica, cx oftalmológica, cx ortopédica, cx ginecológica, cx general, cx maxilofacial|2529000329|Cundinamarca|Fusagasugá|4.339580667|-74.36705006|25290|25
899999163|Empresa Social del Estado Hospital San Francisco de Gacheta|2|cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx urológica, cx ginecológica, cx general, cx dermatológica|2529700035|Cundinamarca|Gachetá|4.817893955|-73.64115718|25297|25
890601210|Clínica de Especialistas|2|cx dermatológica, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx ginecológica, cx general|2530700004|Cundinamarca|Girardot|4.293828274|-74.80846496|25307|25
805027743|Clínica San Rafael Dumian Girardot|1|cx pediátrica, cx plástica, cx estética, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx vascular, cx angiológica, cx urológica, cx dermatológica, cx tórax, cx gastrointestinal, cx neurocirugía, cx mano|2530702631|Cundinamarca|Girardot|4.296855671|-74.79824778|25307|25
901164974|Junical Medical S.A.S.|1|cx ortopédica, cx oftalmológica, cx plástica, cx estética, cx urológica, cx mano, cx dermatológica, cx gastrointestinal, cx neurocirugía, cx endovascular neurológica, cx maxilofacial, cx ginecológica, cx general, cx cardiovascular|2530703241|Cundinamarca|Girardot|4.296175879|-74.80046602|25307|25
860020283|Empresa Social del Estado Hospital San José de Guaduas|2|cx ginecológica, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx urológica, cx maxilofacial, cx general, cx dermatológica|2532000074|Cundinamarca|Guaduas|5.071194874|-74.60172767|25320|25
860009555|E.S.E.Hospital Santa Matilde de Madrid|2|cx urológica, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx ginecológica, cx general, cx dermatológica|2543000021|Cundinamarca|Madrid|4.735596482|-74.2597859|25430|25
832010436|Hospital María Auxiliadora Empresa Social de Estado del Municipio de Mosquera|0|cx ortopédica, cx ginecológica, cx dermatológica, cx general|2547300303|Cundinamarca|Mosquera|4.704103293|-74.22797156|52473|25
800099860|E.S.E. Hospital San Rafael de Pacho|2|cx plástica, cx estética, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx urológica|2551300028|Cundinamarca|Pacho|5.130845631|-74.16038267|25513|25
900110940|San Luis Medical Center|2|cx urológica, cx maxilofacial, cx neurocirugía, cx tórax, cx mano, cx plástica, cx estética, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx ginecológica, cx general|2575401915|Cundinamarca|Soacha|4.582151969|-74.2129457|25754|25
800006850|Hospital Mario Gaitán Yanguas - Empresa Social del Estado Región de Salud Soacha|2|cx urológica, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx ginecológica, cx general|2575400380|Cundinamarca|Soacha|4.585575001|-74.21978514|25754|25
830104627|Hospital Cardiovascular de Cundinamarca S.A.|1|cx cardiovascular, cx ginecológica, cx general, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx tórax, cx neurocirugía|2575403633|Cundinamarca|Soacha|4.582654958|-74.20050681|25754|25
900777755|Clínica Avidanti Ciudad Verde|0|neurocirugía, cx vascular, cx angiológica, cx general, cx ginecológica, cx ortopédica, cx plástica, cx estética|2575404711|Cundinamarca|Soacha|4.607119537|-74.21759688|25754|25
901339938|Hospital Nuestra Señora del Transito del Municipio de Tocancipá|2|cx general, cx ortopédica, cx oftalmológica, cx ginecológica|2581703851|Cundinamarca|Tocancipá|4.964695815|-73.91075596|25817|25
899999147|Empresa Social del Estado Hospital El Salvador de Ubaté|2|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica|2584300026|Cundinamarca|Villa de San Diego de Ubaté|5.304956704|-73.81392418|25843|25
832004115|Clínica San Luis|2|cx dermatológica, cx urológica, cx oral, cx otorrinolaringológica, cx oftalmológica, cx ortopédica, cx ginecológica, cx general|2584300108|Cundinamarca|Villa de San Diego de Ubaté|5.449195603|-73.77476435|25843|25
860015929|Empresa Social del Estado Hospital Salazar de Villeta|2|cx general, cx ginecológica, cx ortopédica, cx oftalmológica, cx otorrinolaringológica, cx urológica|2587500032|Cundinamarca|Villeta|5.006964806|-74.47037244|25875|25
900181419|Meintegral Zipaquirá|2|cx vascular, cx angiológica, cx ortopédica, cx general, cx cardiovascular|2589902560|Cundinamarca|Zipaquirá|5.020819704|-73.99837015|25899|25
899999032|Hospital Regional de Zipaquirá|1|cx urológica, cx mano, cx vascular, cx angiológica, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx pediátrica, cx plástica, cx estética|2589902990|Cundinamarca|Zipaquirá|5.016456794|-74.00384414|25899|25
901700170|E.S.E. Renacer - Inírida|0|cx general, cx ginecológica, cx otras cxs, cx ortopédica, cx otorrinolaringología, cx urológica|9400100065|Guainía|Inírida|3.86680606|-67.92539707|94001|94
832001966|Empresa Social del Estado Hospital San José del Guaviare|2|cx general, cx ginecológica, cx ortopédica, cx otorrinolaringología, cx urológica, cx dermatológica, cx neurocirugía, cx gastrointestinal|9500100001|Guaviare|San José del Guaviare|2.56638428|-72.64290219|95001|95
813001952|Clínica Medilaser S.A.|2|cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx cardiovascular, cx otorrinolaringología, cx oncológica, cx oral, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx otras cxs, cx endovascular neurológica, cx oncológica pediátrica, cx mano, cx mama, cx tumores tejidos blandos, cx dermatológica, cx tórax, cx gastrointestinal, cx plástica oncológica, cx neurocirugía|4100100385|Huila|Neiva|2.931477025|-75.28771511|41001|41
813001952|Clínica Medilaser Sede Abner Lozano|2|cx general, cx ortopédica, cx pediátrica, cx plástica, cx estética, cx neurocirugía, cx plástica oncológica, cx gastrointestinal, cx tórax, cx mama, cx tumores tejidos blandos, cx mano, cx otras cxs, cx urológica, cx oncológica, cx maxilofacial, cx otorrinolaringología, cx ginecológica, cx cabeza, cx cuello|4100100385|Huila|Neiva|2.942831151|-75.29988274|41001|41
800110181|Clínica de Fracturas Y Ortopedia Ltda.|2|cx plástica, cx estética, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx general, cx urológica|4100100466|Huila|Neiva|2.936278625|-75.28941194|41001|41
813005431|Sociedad Clínica Emcosalud S.A.|1|cx tórax, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx oncológica, cx pediátrica, cx plástica, cx estética, cx urológica, cx mano, cx mama, cx tumores tejidos blandos, cx dermatológica, cx cabeza, cx cuello, cx gastrointestinal, cx neurocirugía, cx vascular, cx angiológica|4100100521|Huila|Neiva|2.969092388|-75.29602433|41001|41
891180268|E.S.E. Hospital Universitario Hernando Moncaleano Perdomo de Neiva|1|otras cxs, cx neurocirugía, cx cardiovascular, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx oncológica, cx oral, cx pediátrica, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx endovascular neurológica, cx mano, cx mama, cx tumores tejidos blandos, cx gastrointestinal|4100100562|Huila|Neiva|2.932317251|-75.28114592|41001|41
813011577|Clínica Uros S.A.S. - Sede Centro|0|cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringología, cx plástica, cx estética, cx vascular, cx angiológica, cx general, cx mano|4100100572|Huila|Neiva|2.924087404|-75.28670252|41001|41
813011577|Clínica Uros S.A.S. - Torre A|1|cx cardiovascular, cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx neurocirugía, cx gastrointestinal, cx tórax, cx dermatológica, cx mama, cx tumores tejidos blandos, cx mano, cx endovascular neurológica, cx otras cxs, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oral, cx otorrinolaringología, cx oftalmológica, cx cabeza, cx cuello|4100100572|Huila|Neiva|2.933757618|-75.28946895|41001|41
900215983|Clínica Belo Horizonte Ltda.|1|cx tórax, cx cabeza, cx cuello, cx neurocirugía, cx gastrointestinal, cx dermatológica, cx mano, cx urológica, cx vascular, cx angiológica, cx plástica, cx estética, cx pediátrica, cx oral, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx ginecológica, cx general|4100101214|Huila|Neiva|2.937957802|-75.24724562|41001|41
900422195|Clínica Alejandría S.A.S.|2|cx ginecológica, cx general, cx maxilofacial, cx otorrinolaringología, cx ortopédica, cx plástica, cx estética, cx urológica, cx mano|4100101321|Huila|Neiva|2.933308387|-75.28680332|41001|41
900523628|Clínica Saludent S.A.S.|2|cx oral, cx maxilofacial|4100101409|Huila|Neiva|2.929901082|-75.28553732|41001|41
891180026|E.S.E. San Vicente de Paul de Garzón|2|cx ginecológica, cx general, cx ortopédica, cx oftalmológica, cx otorrinolaringológica, cx neurocirugía|4129800419|Huila|Garzón|2.19899067|-75.63176138|41298|41
891180117|E.S.E. Hospital departamental San Antonio de Padua|2|cx urológica, cx otorrinolaringológica, cx ortopédica, cx ginecológica, cx general|4139600407|Huila|La Plata|2.393354292|-75.88587546|41396|41
891180134|E.S.E. Hospital departamental San Antonio de Pitalito|2|neurocirugía, cx urológica, cx otorrinolaringológica, cx oftalmológica, cx ortopédica, cx ginecológica, cx general|4155100479|Huila|Pitalito|1.845586365|-76.05030635|41551|41
900807126|Clínica Reina Isabel S.A.S.|2|cx general, cx ginecológica, cx maxilofacial, cx ortopédica, cx otorrinolaringológica, cx vascular, cx angiológica, cx urológica, cx gastrointestinal, cx dermatológica|4155101643|Huila|Pitalito|1.848870474|-76.04336795|41551|41
800193989|Clínica Cedes Ltda.|1|cx oral, cx pediátrica, cx plástica, cx estética, cx urológica, cx mano, cx dermatológica, cx gastrointestinal, cx neurocirugía, cx otorrinolaringológica, cx oftalmológica, cx ortopédica, cx maxilofacial, cx ginecológica, cx general, cx tórax|4400100065|La Guajira|Riohacha|11.54499304|-72.91219358|44001|44
892115009|Empresa Social del Estado Hospital Nuestra Señora de Los Remedios|1|cx general, cx ginecológica, cx ortopédica, cx plástica, cx estética, cx otras|4400100137|La Guajira|Riohacha|11.54686148|-72.91359795|44001|44
825003080|Unidad de Cuidados Intensivos Renacer|1|cx general, cx ginecológica, cx ortopédica, cx oftalmológica, cx otorrinolaringología, cx plástica, cx estética, cx vascular, cx angiológica, cx urológica, cx gastrointestinal, cx neurocirugía, cx maxilofacial|4400100441|La Guajira|Riohacha|11.54310523|-72.91138675|44001|44
900138649|Medicenter Especializado Ltda.|2|cx gastrointestinal, cx dermatológica, cx urológica, cx plástica, cx estética, cx oral, cx otorrinolaringología, cx oftalmológica, cx ortopédica, cx ginecológica, cx general|4400100643|La Guajira|Riohacha|10.91796862|-72.85935498|44001|44
900177624|Anashiwaya|2|otras cxs, cx urológica, cx plástica, cx estética, cx oftalmológica, cx ortopédica, cx ginecológica, cx general|4400100644|La Guajira|Riohacha|11.54336748|-72.91003402|44001|44
900957139|Servicios de Salud Especializados S.A.S.|2|cx urológica, cx oftalmológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringología, cx ortopédica, cx maxilofacial, cx general|4400101020|La Guajira|Riohacha|11.54604605|-72.90945235|44001|44
901336751|Clinivida Y Salud IPS S.A.S.|1|cx general, cx ginecológica, cx gastrointestinal, cx ortopédica, cx mano, cx dermatológica, cx otras cxs, cx urológica, cx pediátrica, cx otorrinolaringología, cx neurocirugía, cx maxilofacial, cx plástica, cx estética, cx tórax, cx mama, cx tumores tejidos blandos, cx oncológica|4400101132|La Guajira|Riohacha|11.54717693|-72.91570504|44001|44
901535908|Central de Especialidades Hospitalarias Y Quirúrgicas S.A.S.|0|cx ortopédica, cx general, cx pediátrica, cx otras cxs, cx mano, cx oftalmológica, cx plástica, cx estética, cx maxilofacial|4400101208|La Guajira|Riohacha|11.54687561|-72.91144875|44001|44
900139859|Fundación Vida Con Amor|0|cx vascular, cx angiológica, cx oftalmológica, cx gastrointestinal, cx dermatológica, cx mano, cx otras cxs, cx urológica, cx plástica, cx estética, cx pediátrica, cx otorrinolaringología, cx ortopédica, cx ginecológica, cx general|4443000739|La Guajira|Maicao|11.40688056|-72.24169778|44430|44
900778696|Fundación Florecer "Bienestar Y desarrollo Guajiro"|2|cx dermatológica, cx ortopédica, cx ginecológica, cx oftalmológica|4427900951|La Guajira|Fonseca|10.77076752|-73.00911984|44279|44
